Cod unic candidat ,Sex,Specializare,Profil,Fileira,Forma de învățământ,Mediu candidat,Unitate (SIIIR),Unitate (SIRUES),Clasa,Subiect ea,Subiect eb,Limba modernă,Subiect ec,Subiect ed,Promoție,NOTE_RECUN_A,NOTE_RECUN_B,NOTE_RECUN_C,NOTE_RECUN_D,NOTE_RECUN_EA,NOTE_RECUN_EB,NOTE_RECUN_EC,NOTE_RECUN_ED,STATUS_A,STATUS_B,STATUS_C,STATUS_D,STATUS_EA,STATUS_EB,STATUS_EC,STATUS_ED,ITA,SCRIS_ITC,SCRIS_PMS,ORAL_PMO,ORAL_IO,NOTA_EA,NOTA_EB,NOTA_EC,NOTA_ED,CONTESTATIE_EA,NOTA_CONTESTATIE_EA,CONTESTATIE_EB,NOTA_CONTESTATIE_EB,CONTESTATIE_EC,NOTA_CONTESTATIE_EC,CONTESTATIE_ED,NOTA_CONTESTATIE_ED,PUNCTAJ DIGITALE,STATUS,Medie
255568,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba franceză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B1,B1,B1,B1,B1,8.5,,9.25,8.55,Nu,,Nu,,Nu,,Nu,,76.0,Promovat,8.76
255610,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Experimentat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.6,,10.0,10.0,Da,9.3,Nu,,Nu,,Nu,,76.0,Promovat,9.76
255747,M,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba franceză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,A2,A2,A2,A2,A2,7.0,,6.4,7.15,Nu,,Nu,,Nu,,Nu,,61.0,Promovat,6.85
255798,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba franceză,Istorie,Sociologie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,A2,B2,B2,B2,B2,9.1,,9.25,9.1,Da,8.65,Nu,,Nu,,Nu,,81.0,Promovat,9.15
255473,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba franceză,Istorie,Economie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B2,B2,B2,B2,B2,8.95,,7.7,9.65,Nu,,Nu,,Nu,,Nu,,65.0,Promovat,8.76
255524,M,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba franceză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B1,B1,B1,B1,B1,7.95,,9.35,8.9,Nu,,Nu,,Nu,,Nu,,79.0,Promovat,8.73
253721,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Avansat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B1,A2,A1,A2,A2,7.6,,8.75,5.0,Nu,,Nu,,Nu,,Nu,,57.0,Promovat,7.11
253993,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba franceză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,A2,A1,B1,B1,B1,7.95,,8.35,7.05,Nu,,Nu,,Nu,,Nu,,60.0,Promovat,7.78
254024,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B2,A2,B2,B1,B2,8.55,,8.45,9.3,Nu,,Nu,,Nu,,Nu,,60.0,Promovat,8.76
255407,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Mediu,Promovat,-,Promovat,Promovat,-,-,-,-,-,6.75,,8.5,7.55,Nu,,Nu,,Nu,,Nu,,38.0,Promovat,7.6
253487,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba franceză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,A2,A2,B1,A2,A2,6.2,,5.8,7.3,Nu,,Nu,,Nu,,Nu,,71.0,Promovat,6.43
253661,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B2,B1,B1,B2,B2,9.65,,9.4,9.7,Nu,,Nu,,Nu,,Nu,,78.0,Promovat,9.58
253757,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba franceză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,A2,B1,B2,B2,B2,8.95,,9.65,9.3,Nu,,Nu,,Nu,,Nu,,71.0,Promovat,9.3
256058,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Mediu,Promovat,-,Promovat,Promovat,B2,B1,B2,B2,B2,5.85,,5.9,7.95,Nu,,Nu,,Nu,,Nu,,45.0,Promovat,6.56
253968,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Avansat,-,Calificativ,Mediu,Promovat,-,Promovat,Promovat,B2,A2,A1,A2,A2,6.2,,7.7,6.85,Nu,,Nu,,Nu,,Nu,,50.0,Promovat,6.91
253559,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B2,A2,B1,B2,B2,8.9,,6.25,7.75,Nu,,Nu,,Nu,,Nu,,59.0,Promovat,7.63
254156,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B2,B1,B2,B2,B2,9.25,,8.75,9.5,Nu,,Nu,,Nu,,Nu,,75.0,Promovat,9.16
253696,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B2,A2,B1,B2,B2,8.1,,6.15,6.5,Nu,,Nu,,Nu,,Nu,,75.0,Promovat,6.91
253821,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Avansat,Promovat,-,Promovat,Promovat,-,-,-,-,-,6.25,,8.6,8.25,Da,7.6,Nu,,Nu,,Nu,,59.0,Promovat,8.15
253626,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B2,B2,B2,B2,B2,7.8,,6.0,6.4,Nu,,Nu,,Nu,,Nu,,71.0,Promovat,6.73
255088,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba franceză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Mediu,Promovat,-,Promovat,Promovat,B2,B2,B2,B2,B2,6.6,,6.95,7.45,Nu,,Nu,,Nu,,Nu,,38.0,Promovat,7.0
254472,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B1,A1,B1,B1,B1,7.1,,7.4,6.35,Nu,,Nu,,Nu,,Nu,,78.0,Promovat,6.95
255277,M,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba franceză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,A1,A2,-,A1,A1,6.25,,5.75,8.35,Nu,,Nu,,Nu,,Nu,,60.0,Promovat,6.78
255327,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba germană modernă,Istorie,Geografie,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Mediu,Promovat,-,Promovat,Promovat,-,-,-,-,-,6.45,,7.75,6.8,Nu,,Nu,,Nu,,Nu,,49.0,Promovat,7.0
255365,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba engleză,Istorie,Sociologie,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Experimentat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.55,,9.45,9.9,Da,9.0,Nu,,Nu,,Nu,,82.0,Promovat,9.3
256017,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba franceză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Mediu,Promovat,-,Promovat,Promovat,A2,A2,A1,A1,A1,7.6,,6.1,8.55,Nu,,Nu,,Nu,,Nu,,46.0,Promovat,7.41
255836,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Avansat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.1,,9.6,9.8,Nu,,Nu,,Nu,,Nu,,70.0,Promovat,9.5
261327,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie organică TEO Nivel I/II,2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.6,,10.0,9.3,Nu,,Nu,,Nu,,Nu,,,Promovat,9.3
261582,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.7,,9.85,9.8,Nu,,Nu,,Nu,,Nu,,,Promovat,9.45
261056,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B2,A2,B1,B2,B2,9.85,,10.0,9.8,Nu,,Nu,,Nu,,Nu,,85.0,Promovat,9.88
260718,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie organică TEO Nivel I/II,2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Certificat,Promovat,-,Promovat,Promovat,B1,B1,B2,B2,B2,9.2,,9.65,8.9,Nu,,Nu,,Nu,,Nu,,,Promovat,9.25
260848,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Experimentat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.5,,10.0,9.2,Nu,,Nu,,Nu,,Nu,,91.0,Promovat,9.56
260916,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B2,A2,B2,B2,B2,9.05,,10.0,10.0,Nu,,Nu,,Nu,,Nu,,92.0,Promovat,9.68
261172,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.3,,9.25,7.9,Da,9.35,Nu,,Nu,,Da,8.1,,Promovat,8.81
261250,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie organică TEO Nivel I/II,2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.4,,10.0,9.65,Nu,,Nu,,Nu,,Nu,,,Promovat,9.35
261613,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Certificat,Promovat,-,Promovat,Promovat,B2,B1,B2,B2,B2,8.55,,9.25,9.3,Nu,,Nu,,Nu,,Nu,,,Promovat,9.03
261655,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.85,,7.5,8.4,Nu,,Nu,,Nu,,Nu,,,Promovat,8.25
260818,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.4,,10.0,9.4,Nu,,Nu,,Nu,,Nu,,,Promovat,9.26
261107,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.6,,9.5,9.8,Nu,,Nu,,Nu,,Nu,,,Promovat,9.63
261687,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.4,,9.7,9.7,Nu,,Nu,,Nu,,Nu,,,Promovat,9.6
261781,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B1,A2,B2,B2,B2,9.2,,10.0,9.9,Nu,,Nu,,Nu,,Nu,,82.0,Promovat,9.7
261815,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B1,B1,B1,B2,B2,8.25,,9.35,8.2,Da,8.3,Nu,,Nu,,Nu,,75.0,Promovat,8.6
261898,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.3,,9.65,9.3,Nu,,Nu,,Nu,,Nu,,,Promovat,9.08
262034,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.8,,8.9,8.1,Da,8.4,Nu,,Da,9.2,Da,8.25,,Promovat,8.6
261134,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie organică TEO Nivel I/II,2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Certificat,Promovat,-,Promovat,Promovat,B1,A2,B2,B2,B2,8.4,,10.0,9.3,Nu,,Nu,,Nu,,Nu,,,Promovat,9.23
261206,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B1,B1,B2,B2,B2,8.1,,9.7,6.75,Nu,,Nu,,Nu,,Nu,,91.0,Promovat,8.18
261723,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie organică TEO Nivel I/II,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Experimentat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.5,,10.0,9.6,Da,9.2,Nu,,Nu,,Da,9.8,75.0,Promovat,9.66
262344,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a D,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Informatică MI Pascal,2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Certificat,Promovat,-,Promovat,Promovat,B1,A2,B1,B2,B1,8.45,,9.7,9.45,Nu,,Nu,,Nu,,Nu,,,Promovat,9.2
261927,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Certificat,Promovat,-,Promovat,Promovat,B2,B1,B2,B2,B2,9.0,,9.5,8.3,Nu,,Nu,,Nu,,Nu,,,Promovat,8.93
166360,F,Științe Sociale,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a T,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2013-2014,Da,Nu,Da,Da,Da,Nu,Da,Nu,Experimentat,-,Calificativ,Mediu,Promovat,-,Promovat,Promovat,B2,B1,A1,B1,B2,5.15,,6.35,8.2,Nu,,Nu,,Nu,,Nu,,40.0,Promovat,6.56
283530,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a T,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Biologie vegetală și animală,2010-2011,Da,Nu,Da,Da,Da,Nu,Nu,Da,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B1,B2,B1,B1,B2,6.3,,7.2,5.8,Nu,,Nu,,Nu,,Nu,,85.0,Promovat,6.43
56960,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a XII E,Limba română (REAL),Limba germană,Limba engleză,Matematică ST-NAT,Biologie vegetală și animală,2013-2014,Da,Da,Da,Da,Nu,Da,Da,Nu,Experimentat,Experimentat,Calificativ,Avansat,Promovat,Promovat,Promovat,Promovat,B2,B1,B1,B2,B2,7.1,5.35,5.1,7.85,Nu,,Nu,,Nu,,Nu,,57.0,Promovat,6.35
250898,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a G,Limba română (REAL),,Limba franceză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,A2,A2,A2,A2,A2,8.3,,9.3,8.85,Nu,,Nu,,Nu,,Nu,,60.0,Promovat,8.81
254922,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba franceză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B2,B2,B2,B2,B2,5.0,,5.2,6.9,Da,6.4,Nu,,Da,5.8,Nu,,67.0,Promovat,6.36
247232,M,Științe Sociale,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a K,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B1,A2,B1,B1,B1,7.9,,8.85,8.8,Nu,,Nu,,Nu,,Nu,,69.0,Promovat,8.51
246201,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a H,Limba română (REAL),Limba germană,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,Experimentat,Calificativ,Certificat,Promovat,Promovat,Promovat,Promovat,A2,A2,B1,B1,B1,8.5,7.0,7.85,8.5,Da,8.8,Da,7.2,Nu,,Nu,,,Promovat,7.96
260961,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie organică TEO Nivel I/II,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Experimentat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.2,,9.9,8.45,Nu,,Nu,,Nu,,Nu,,84.0,Promovat,9.18
251638,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a J,Limba română (UMAN),,Limba spaniolă,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Mediu,Promovat,-,Promovat,Promovat,A2,B1,A1,B1,B1,7.0,,6.4,8.65,Nu,,Nu,,Nu,,Nu,,38.0,Promovat,7.35
251582,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a J,Limba română (UMAN),,Limba spaniolă,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Mediu,Promovat,-,Promovat,Promovat,A2,A2,B2,B2,B2,5.6,,6.9,7.05,Nu,,Nu,,Nu,,Nu,,46.0,Promovat,6.51
255674,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Experimentat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.9,,9.75,9.8,Da,7.55,Nu,,Nu,,Nu,,75.0,Promovat,9.03
251943,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a J,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B2,B1,B2,B2,B2,8.1,,9.2,9.75,Nu,,Nu,,Nu,,Nu,,69.0,Promovat,9.01
